timestamp,open,high,low,close,volume
2025-07-26 14:15:00,781.92,781.96,781.73,781.85,132.573
2025-07-26 14:20:00,781.85,782.2,781.85,781.91,233.015
2025-07-26 14:25:00,781.91,781.97,781.0,781.09,302.779
2025-07-26 14:30:00,781.1,781.96,781.02,781.14,228.728
2025-07-26 14:35:00,781.15,781.15,780.39,780.84,491.968
2025-07-26 14:40:00,780.84,781.03,780.6,781.03,148.872
2025-07-26 14:45:00,781.03,781.74,781.03,781.56,275.667
2025-07-26 14:50:00,781.57,781.57,780.37,780.37,662.122
2025-07-26 14:55:00,780.38,780.86,780.38,780.4,348.86
2025-07-26 15:00:00,780.39,781.13,780.29,781.12,224.137
2025-07-26 15:05:00,781.12,781.7,780.9,780.91,341.658
2025-07-26 15:10:00,780.91,780.91,779.7,779.71,485.857
2025-07-26 15:15:00,779.72,780.06,779.33,779.92,473.395
2025-07-26 15:20:00,779.93,780.0,779.5,779.81,140.403
2025-07-26 15:25:00,779.81,780.55,779.8,779.89,271.995
2025-07-26 15:30:00,779.92,780.35,779.58,780.31,249.653
2025-07-26 15:35:00,780.3,780.61,779.88,780.2,233.976
2025-07-26 15:40:00,780.19,780.55,780.19,780.52,118.294
2025-07-26 15:45:00,780.51,780.82,780.4,780.82,177.036
2025-07-26 15:50:00,780.81,781.37,780.81,781.14,221.187
2025-07-26 15:55:00,781.14,781.32,780.82,781.32,210.1
2025-07-26 16:00:00,781.31,781.81,780.66,781.02,457.244
2025-07-26 16:05:00,781.02,781.17,779.63,779.77,603.548
2025-07-26 16:10:00,779.78,780.31,779.78,780.16,244.721
2025-07-26 16:15:00,780.17,780.68,780.16,780.63,224.897
2025-07-26 16:20:00,780.62,781.52,780.51,781.52,311.961
2025-07-26 16:25:00,781.51,781.55,780.96,781.01,437.887
2025-07-26 16:30:00,781.01,781.52,780.82,780.82,139.449
2025-07-26 16:35:00,780.83,780.87,780.23,780.54,176.695
2025-07-26 16:40:00,780.53,780.93,779.79,780.23,717.828
2025-07-26 16:45:00,780.24,780.24,779.35,779.78,341.007
2025-07-26 16:50:00,779.78,780.56,779.77,780.0,163.359
2025-07-26 16:55:00,780.01,780.01,779.54,779.9,214.103
2025-07-26 17:00:00,779.9,780.05,778.98,779.18,444.566
2025-07-26 17:05:00,779.17,779.25,778.64,778.65,307.263
2025-07-26 17:10:00,778.65,779.08,778.51,778.91,238.005
2025-07-26 17:15:00,778.91,779.39,778.76,779.21,228.733
2025-07-26 17:20:00,779.2,779.71,779.13,779.7,183.008
2025-07-26 17:25:00,779.69,779.91,779.55,779.7,159.778
2025-07-26 17:30:00,779.7,779.7,778.87,778.89,224.651
2025-07-26 17:35:00,778.89,779.51,778.83,779.24,194.319
2025-07-26 17:40:00,779.23,779.33,778.72,778.78,268.362
2025-07-26 17:45:00,778.78,779.13,778.7,779.1,247.62
2025-07-26 17:50:00,779.1,779.4,779.09,779.21,211.235
2025-07-26 17:55:00,779.22,779.64,779.21,779.52,200.385
2025-07-26 18:00:00,779.53,780.26,779.46,780.26,348.571
2025-07-26 18:05:00,780.27,780.63,780.03,780.32,306.467
2025-07-26 18:10:00,780.32,780.71,780.2,780.71,236.564
2025-07-26 18:15:00,780.71,780.82,779.06,780.06,445.139
2025-07-26 18:20:00,780.06,781.03,780.06,781.03,226.862
2025-07-26 18:25:00,781.03,781.31,780.9,781.0,183.152
2025-07-26 18:30:00,781.01,781.63,780.97,781.63,274.082
2025-07-26 18:35:00,781.63,781.91,781.46,781.9,226.989
2025-07-26 18:40:00,781.91,782.41,781.81,781.89,390.492
2025-07-26 18:45:00,781.9,782.6,781.84,782.6,226.377
2025-07-26 18:50:00,782.59,782.73,782.38,782.39,97.547
2025-07-26 18:55:00,782.39,782.39,781.97,781.98,127.381
2025-07-26 19:00:00,781.98,782.49,781.83,782.3,391.579
2025-07-26 19:05:00,782.29,782.95,782.29,782.94,582.951
2025-07-26 19:10:00,782.95,783.12,782.8,782.93,324.95
2025-07-26 19:15:00,782.93,783.46,782.93,782.93,458.577
2025-07-26 19:20:00,782.93,783.46,782.88,783.31,103.779
