timestamp,open,high,low,close,volume
2025-07-26 14:15:00,3739.89,3743.32,3739.21,3742.85,1823.412
2025-07-26 14:20:00,3742.85,3745.42,3741.55,3742.85,536.6173
2025-07-26 14:25:00,3742.85,3742.85,3724.57,3730.0,3583.4951
2025-07-26 14:30:00,3730.0,3735.06,3730.0,3733.71,869.0898
2025-07-26 14:35:00,3733.72,3733.72,3725.72,3729.08,1158.9601
2025-07-26 14:40:00,3729.08,3734.32,3729.02,3734.31,921.6759
2025-07-26 14:45:00,3734.31,3736.55,3733.8,3735.52,755.3857
2025-07-26 14:50:00,3735.58,3738.12,3728.94,3729.76,1752.349
2025-07-26 14:55:00,3729.76,3731.71,3727.09,3727.97,838.6024
2025-07-26 15:00:00,3727.98,3733.92,3726.86,3733.31,916.191
2025-07-26 15:05:00,3733.31,3736.35,3731.52,3731.67,708.3125
2025-07-26 15:10:00,3731.67,3731.87,3720.71,3722.98,2023.0098
2025-07-26 15:15:00,3722.99,3725.12,3715.58,3721.27,2127.4556
2025-07-26 15:20:00,3721.26,3723.05,3717.89,3721.45,856.6488
2025-07-26 15:25:00,3721.44,3727.36,3721.44,3724.86,892.8635
2025-07-26 15:30:00,3724.86,3728.58,3722.82,3728.58,678.6258
2025-07-26 15:35:00,3728.58,3730.0,3725.49,3729.01,858.4827
2025-07-26 15:40:00,3729.02,3731.0,3728.55,3729.89,476.5273
2025-07-26 15:45:00,3729.89,3736.65,3729.73,3733.62,1641.5389
2025-07-26 15:50:00,3733.61,3740.05,3733.61,3735.69,1315.651
2025-07-26 15:55:00,3735.69,3737.09,3732.43,3735.72,830.0804
2025-07-26 16:00:00,3735.72,3741.99,3731.36,3733.58,1192.683
2025-07-26 16:05:00,3733.59,3734.73,3719.75,3722.2,2851.7075
2025-07-26 16:10:00,3722.2,3727.02,3721.07,3725.68,703.4892
2025-07-26 16:15:00,3725.69,3731.26,3725.68,3731.26,671.1866
2025-07-26 16:20:00,3731.27,3735.21,3730.01,3733.77,1014.5462
2025-07-26 16:25:00,3733.77,3733.77,3730.0,3730.77,724.3956
2025-07-26 16:30:00,3730.77,3735.45,3725.76,3725.76,3779.3195
2025-07-26 16:35:00,3725.77,3729.86,3724.95,3727.63,1001.6329
2025-07-26 16:40:00,3727.63,3731.79,3727.11,3728.94,681.0414
2025-07-26 16:45:00,3728.95,3729.02,3723.52,3726.01,550.1433
2025-07-26 16:50:00,3726.01,3731.49,3725.71,3726.15,842.2111
2025-07-26 16:55:00,3726.14,3728.16,3725.19,3727.96,412.9661
2025-07-26 17:00:00,3727.96,3728.51,3724.0,3726.86,515.9527
2025-07-26 17:05:00,3726.85,3727.02,3721.63,3722.27,885.0125
2025-07-26 17:10:00,3722.27,3727.39,3722.27,3727.04,328.0441
2025-07-26 17:15:00,3727.04,3732.05,3725.51,3730.96,740.3755
2025-07-26 17:20:00,3730.95,3734.85,3730.14,3732.53,546.5039
2025-07-26 17:25:00,3732.53,3733.18,3729.8,3731.06,381.1019
2025-07-26 17:30:00,3731.06,3731.07,3726.0,3726.67,583.6007
2025-07-26 17:35:00,3726.67,3730.79,3726.41,3727.43,302.3364
2025-07-26 17:40:00,3727.42,3727.86,3721.6,3724.81,1203.0638
2025-07-26 17:45:00,3724.8,3726.01,3722.53,3726.01,342.1873
2025-07-26 17:50:00,3726.0,3726.42,3723.38,3724.64,451.2682
2025-07-26 17:55:00,3724.65,3726.44,3723.72,3723.72,369.8433
2025-07-26 18:00:00,3723.73,3727.96,3722.19,3727.96,872.6314
2025-07-26 18:05:00,3727.97,3729.5,3725.32,3725.32,425.898
2025-07-26 18:10:00,3725.33,3727.81,3723.99,3726.87,386.9277
2025-07-26 18:15:00,3726.87,3726.87,3709.39,3719.03,3871.9553
2025-07-26 18:20:00,3719.03,3726.1,3718.3,3726.1,566.1661
2025-07-26 18:25:00,3726.09,3733.0,3725.4,3731.59,1073.0455
2025-07-26 18:30:00,3731.59,3736.92,3731.58,3736.57,960.9706
2025-07-26 18:35:00,3736.57,3741.65,3733.02,3741.42,3701.1863
2025-07-26 18:40:00,3741.41,3756.0,3740.39,3744.12,6897.153
2025-07-26 18:45:00,3744.13,3747.31,3740.03,3746.38,1819.8127
2025-07-26 18:50:00,3746.39,3746.39,3739.61,3739.97,1234.1501
2025-07-26 18:55:00,3739.97,3742.12,3738.85,3740.14,952.3355
2025-07-26 19:00:00,3740.14,3743.54,3740.1,3743.5,563.194
2025-07-26 19:05:00,3743.5,3748.73,3743.49,3743.85,730.6347
2025-07-26 19:10:00,3743.86,3745.14,3742.11,3744.61,294.2755
2025-07-26 19:15:00,3744.6,3750.31,3743.0,3744.4,1179.8654
2025-07-26 19:20:00,3744.4,3744.4,3740.86,3742.25,1305.3219
2025-07-26 19:25:00,3742.25,3744.92,3741.63,3743.6,272.7755
2025-07-26 19:30:00,3743.6,3745.89,3741.24,3742.29,1026.2394
2025-07-26 19:35:00,3742.3,3742.57,3739.35,3742.44,1163.8721
2025-07-26 19:40:00,3742.44,3746.15,3742.43,3745.51,292.2724
2025-07-26 19:45:00,3745.51,3750.0,3744.01,3747.06,605.3507
2025-07-26 19:50:00,3747.05,3751.52,3746.23,3751.01,638.7873
