timestamp,open,high,low,close,volume
2025-05-05 20:00:00,146.48,147.73,144.95,146.72,328360.18
2025-05-06 00:00:00,146.72,146.83,143.8,144.63,367296.356
2025-05-06 04:00:00,144.63,145.88,144.32,145.28,204464.029
2025-05-06 08:00:00,145.27,145.28,142.0,142.57,424425.083
2025-05-06 12:00:00,142.57,143.96,141.41,143.18,462147.178
2025-05-06 16:00:00,143.18,145.28,142.42,144.85,381449.415
2025-05-06 20:00:00,144.85,147.23,143.52,146.88,512528.874
2025-05-07 00:00:00,146.89,149.54,145.43,146.24,576871.733
2025-05-07 04:00:00,146.23,147.32,145.43,147.27,197765.439
2025-05-07 08:00:00,147.27,148.29,146.93,147.59,275188.956
2025-05-07 12:00:00,147.6,147.74,145.43,145.75,380726.041
2025-05-07 16:00:00,145.75,147.34,144.68,145.77,525191.445
2025-05-07 20:00:00,145.77,148.35,145.48,147.32,484822.67
2025-05-08 00:00:00,147.32,151.19,147.08,150.87,586318.16
2025-05-08 04:00:00,150.88,151.97,149.97,151.57,786307.046
2025-05-08 08:00:00,151.57,155.28,151.53,154.57,695506.267
2025-05-08 12:00:00,154.57,163.18,154.18,160.24,1803513.916
2025-05-08 16:00:00,160.23,161.07,158.52,160.53,1104587.546
2025-05-08 20:00:00,160.54,164.6,159.75,164.46,1064389.683
2025-05-09 00:00:00,164.46,164.46,161.34,161.37,644843.302
2025-05-09 04:00:00,161.37,166.91,161.07,165.08,826538.8
2025-05-09 08:00:00,165.08,176.15,164.3,172.32,2367640.729
2025-05-09 12:00:00,172.33,173.44,167.36,170.75,1428271.654
2025-05-09 16:00:00,170.76,172.58,168.59,171.89,672993.851
2025-05-09 20:00:00,171.9,173.81,171.15,172.78,378286.313
2025-05-10 00:00:00,172.77,175.19,170.66,171.59,449443.818
2025-05-10 04:00:00,171.59,172.54,169.76,172.32,387316.261
2025-05-10 08:00:00,172.32,173.4,168.72,169.0,671046.586
2025-05-10 12:00:00,169.0,172.03,169.0,171.07,415046.499
2025-05-10 16:00:00,171.07,173.83,170.86,172.22,523576.162
2025-05-10 20:00:00,172.22,178.98,171.41,177.89,893271.853
2025-05-11 00:00:00,177.89,180.26,172.92,175.86,1151356.383
2025-05-11 04:00:00,175.86,177.7,172.29,172.6,476338.515
2025-05-11 08:00:00,172.61,175.04,172.58,174.76,320930.122
2025-05-11 12:00:00,174.76,175.22,169.35,170.48,582839.69
2025-05-11 16:00:00,170.48,173.43,169.4,172.73,419532.052
2025-05-11 20:00:00,172.72,173.85,171.26,173.19,259732.758
2025-05-12 00:00:00,173.2,176.88,171.74,174.9,698943.076
2025-05-12 04:00:00,174.9,179.79,173.63,176.09,1397760.785
2025-05-12 08:00:00,176.08,177.01,173.64,174.11,791743.579
2025-05-12 12:00:00,174.1,181.46,174.0,174.4,1841197.937
