timestamp,open,high,low,close,volume
2025-05-05 20:00:00,599.34,599.98,596.68,597.61,16121.762
2025-05-06 00:00:00,597.61,600.41,596.36,599.22,32091.215
2025-05-06 04:00:00,599.21,599.86,597.8,599.04,28763.381
2025-05-06 08:00:00,599.03,599.04,593.23,594.39,61929.169
2025-05-06 12:00:00,594.39,599.0,593.76,598.54,34215.5
2025-05-06 16:00:00,598.54,602.56,596.69,599.52,29959.386
2025-05-06 20:00:00,599.52,603.18,596.83,602.57,27654.456
2025-05-07 00:00:00,602.57,607.0,601.44,602.01,32112.53
2025-05-07 04:00:00,602.0,606.64,601.98,606.6,34962.975
2025-05-07 08:00:00,606.59,606.96,603.85,606.49,31232.879
2025-05-07 12:00:00,606.49,609.07,600.51,600.82,47202.474
2025-05-07 16:00:00,600.81,602.07,598.0,599.04,29633.103
2025-05-07 20:00:00,599.04,603.98,597.89,602.7,18944.63
2025-05-08 00:00:00,602.7,611.0,600.8,610.99,59041.128
2025-05-08 04:00:00,611.0,614.5,608.19,612.75,58576.191
2025-05-08 08:00:00,612.74,617.88,612.69,613.62,50569.184
2025-05-08 12:00:00,613.62,623.49,613.25,621.01,93951.153
2025-05-08 16:00:00,621.0,622.9,614.84,619.4,58920.328
2025-05-08 20:00:00,619.41,629.33,619.13,629.17,63209.541
2025-05-09 00:00:00,629.17,629.37,623.12,624.7,57799.851
2025-05-09 04:00:00,624.71,635.87,624.5,631.53,65625.863
2025-05-09 08:00:00,631.53,641.16,628.83,636.66,124768.042
2025-05-09 12:00:00,636.65,643.94,631.55,635.9,88051.418
2025-05-09 16:00:00,635.89,636.81,631.15,635.24,31901.361
2025-05-09 20:00:00,635.24,671.15,635.0,666.29,112588.334
2025-05-10 00:00:00,666.29,678.95,659.29,661.72,160795.468
2025-05-10 04:00:00,661.72,664.39,655.0,661.86,66118.429
2025-05-10 08:00:00,661.87,663.5,648.84,649.25,66213.509
2025-05-10 12:00:00,649.27,655.52,648.83,651.44,51243.108
2025-05-10 16:00:00,651.45,658.5,650.85,652.36,42482.785
2025-05-10 20:00:00,652.36,664.0,649.5,663.9,57742.131
2025-05-11 00:00:00,663.9,668.49,655.91,662.31,106580.964
2025-05-11 04:00:00,662.3,667.29,654.42,655.54,67382.439
2025-05-11 08:00:00,655.54,659.83,654.49,659.1,35585.361
2025-05-11 12:00:00,659.11,659.76,649.6,651.41,65191.027
2025-05-11 16:00:00,651.41,655.16,647.83,653.43,25418.799
2025-05-11 20:00:00,653.42,653.59,648.8,651.15,19840.369
2025-05-12 00:00:00,651.15,657.42,647.31,655.7,42906.519
2025-05-12 04:00:00,655.7,668.17,652.3,661.29,77416.513
2025-05-12 08:00:00,661.3,693.0,657.67,678.1,188182.105
2025-05-12 12:00:00,678.09,691.88,661.0,663.68,158957.575
2025-05-12 16:00:00,663.69,671.0,649.55,659.83,88074.58
2025-05-12 20:00:00,659.83,663.74,658.0,660.07,30849.653
2025-05-13 00:00:00,660.08,660.13,640.8,641.93,85046.262
2025-05-13 04:00:00,641.92,652.54,640.66,649.48,42587.612
2025-05-13 08:00:00,649.48,654.49,648.0,653.12,49553.082
2025-05-13 12:00:00,653.13,659.01,649.84,655.54,106687.901
2025-05-13 16:00:00,655.54,672.0,655.3,666.66,96180.346
2025-05-13 20:00:00,666.65,667.13,662.37,664.13,36254.547
2025-05-14 00:00:00,664.12,667.33,657.74,661.8,70524.113
2025-05-14 04:00:00,661.8,664.39,656.57,658.29,42543.162
2025-05-14 08:00:00,658.28,661.05,650.08,659.7,72464.524
2025-05-14 12:00:00,659.71,659.85,648.3,651.92,64075.94
